source_url,scraped_at,category,description,submitted_by,submitted_time,vote_count,address,blockchain,tag,domain
https://chainabuse.com/chain/ETH?page=0,2026-02-10T11:25:57.082342,Crypto Hacks: Report and Stay Safe with Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,1 day ago,0,address-2,Ethereum,,
https://chainabuse.com/chain/ETH?page=0,2026-02-10T11:25:57.082342,Crypto Hacks: Report and Stay Safe with Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,1 day ago,0,address-3,Ethereum,,
https://chainabuse.com/chain/ETH?page=0,2026-02-10T11:25:57.082345,Investment Scams: Report Fraud on Chainabuse,"The platform is an investment site, which was referred by a friend. Upon withdrawal requests after my initial investment return, more money was requested, which I then refused to pay. Only after the investment was made, the platform disclosed relevant information that is not listed on the site.",Anonymous,1 day ago,1,0x726901033241586720600C22DE17De4BD59C22eE,Ethereum,,https://www.primworldinvest.com
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112825,Airdrop Scams: Report and Learn on Chainabuse,"I was a victim of a romance scam.The scammer’s name is Cheng Yu Lee (承宇 李), and he used the name Alex on the Bumble app.His Instagram account name is elenawilson1046.He claimed to be 43 years old and said that he worked as a Technical Program Manager at Coinbase.The phone number he used was +1 (407) 616-4312.",Anonymous,6 days ago,1,0xaD8A88866AeaEDe608275E21287E3BF78b1F6e0b,Ethereum,,https://dcoinen.cc/main.html#/
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112857,Airdrop Scams: Report and Learn on Chainabuse,"I was a victim of a romance scam.The scammer’s name is Cheng Yu Lee (承宇 李), and he used the name Alex on the Bumble app.His Instagram account name is elenawilson1046.He claimed to be 43 years old and said that he worked as a Technical Program Manager at Coinbase.The phone number he used was +1 (407) 616-4312.",Anonymous,6 days ago,1,0xaD8A88866AeaEDe608275E21287E3BF78b1F6e0b,Ethereum,,https://dcoinen.cc/main.html#/
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112860,Airdrop Scams: Report and Learn on Chainabuse,"I was a victim of a romance scam.The scammer’s name is Cheng Yu Lee (承宇 李), and he used the name Alex on the Bumble app.His Instagram account name is elenawilson1046.He claimed to be 43 years old and said that he worked as a Technical Program Manager at Coinbase.The phone number he used was +1 (407) 616-4312.",Anonymous,6 days ago,1,0xaD8A88866AeaEDe608275E21287E3BF78b1F6e0b,Ethereum,,https://dcoinen.cc/main.html#/
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112863,Airdrop Scams: Report and Learn on Chainabuse,"I was a victim of a romance scam.The scammer’s name is Cheng Yu Lee (承宇 李), and he used the name Alex on the Bumble app.His Instagram account name is elenawilson1046.He claimed to be 43 years old and said that he worked as a Technical Program Manager at Coinbase.The phone number he used was +1 (407) 616-4312.",Anonymous,6 days ago,1,0xaD8A88866AeaEDe608275E21287E3BF78b1F6e0b,Ethereum,,https://dcoinen.cc/main.html#/
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112866,Romance Scams: Stay Secure with Chainabuse,"I was a victim of a romance scam.The scammer’s name is Cheng Yu Lee (承宇 李), and he used the name Alex on the Bumble app.His Instagram account name is elenawilson1046.He claimed to be 43 years old and said that he worked as a Technical Program Manager at Coinbase.The phone number he used was +1 (407) 616-4312.",Anonymous,6 days ago,1,0xaD8A88866AeaEDe608275E21287E3BF78b1F6e0b,Ethereum,,https://dcoinen.cc/main.html#/
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112868,Romance Scams: Stay Secure with Chainabuse,"I was a victim of a romance scam.The scammer’s name is Cheng Yu Lee (承宇 李), and he used the name Alex on the Bumble app.His Instagram account name is elenawilson1046.He claimed to be 43 years old and said that he worked as a Technical Program Manager at Coinbase.The phone number he used was +1 (407) 616-4312.",Anonymous,6 days ago,1,0xaD8A88866AeaEDe608275E21287E3BF78b1F6e0b,Ethereum,,https://dcoinen.cc/main.html#/
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112871,Ransomware Attacks: Report and Fight Back with Chainabuse,"In 2025, I became a victim of online fraud organized by a man named Mikhail Avramenko, who falsely claimed to be a professional cryptocurrency consultant. He contacted me through a messaging platform and gradually gained my trust by presenting himself as knowledgeable, reliable, and supportive.From the start, his behavior was carefully calculated. He used fake documents, manipulated screenshots, and fabricated investment results to create the illusion of legitimacy. Whenever I expressed doubt, he responded with convincing explanations and emotional pressure.Mikhail was a ruthless and inventive scammer who showed no regard for honesty or ethics. He constantly adjusted his methods and invented new stories in order to keep me involved and dependent on his instructions.Under his influence, I transferred approximately $21,000 in cryptocurrency to a wallet he controlled. After receiving the money, he continued to demand additional payments, claiming they were required for “verification” and “security purposes.”When I refused to comply, he immediately stopped communicating and erased his online presence. All his promises proved to be false.It later became clear that his actions were part of a deliberate and well-organized fraud scheme aimed at exploiting victims for personal gain.",Anonymous,6 days ago,1,0x99825035bDc21a67f1cB14F6FF9F0d528c500d92,Ethereum,,MikhailAvramenkoScammer.com
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112873,Ransomware Attacks: Report and Fight Back with Chainabuse,"In 2025, I became a victim of online fraud organized by a man named Mikhail Avramenko, who falsely claimed to be a professional cryptocurrency consultant. He contacted me through a messaging platform and gradually gained my trust by presenting himself as knowledgeable, reliable, and supportive.From the start, his behavior was carefully calculated. He used fake documents, manipulated screenshots, and fabricated investment results to create the illusion of legitimacy. Whenever I expressed doubt, he responded with convincing explanations and emotional pressure.Mikhail was a ruthless and inventive scammer who showed no regard for honesty or ethics. He constantly adjusted his methods and invented new stories in order to keep me involved and dependent on his instructions.Under his influence, I transferred approximately $21,000 in cryptocurrency to a wallet he controlled. After receiving the money, he continued to demand additional payments, claiming they were required for “verification” and “security purposes.”When I refused to comply, he immediately stopped communicating and erased his online presence. All his promises proved to be false.It later became clear that his actions were part of a deliberate and well-organized fraud scheme aimed at exploiting victims for personal gain.",Anonymous,6 days ago,1,0x99825035bDc21a67f1cB14F6FF9F0d528c500d92,Ethereum,,MikhailAvramenkoScammer.com
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112876,Ransomware Attacks: Report and Fight Back with Chainabuse,"In 2025, I became a victim of online fraud organized by a man named Mikhail Avramenko, who falsely claimed to be a professional cryptocurrency consultant. He contacted me through a messaging platform and gradually gained my trust by presenting himself as knowledgeable, reliable, and supportive.From the start, his behavior was carefully calculated. He used fake documents, manipulated screenshots, and fabricated investment results to create the illusion of legitimacy. Whenever I expressed doubt, he responded with convincing explanations and emotional pressure.Mikhail was a ruthless and inventive scammer who showed no regard for honesty or ethics. He constantly adjusted his methods and invented new stories in order to keep me involved and dependent on his instructions.Under his influence, I transferred approximately $21,000 in cryptocurrency to a wallet he controlled. After receiving the money, he continued to demand additional payments, claiming they were required for “verification” and “security purposes.”When I refused to comply, he immediately stopped communicating and erased his online presence. All his promises proved to be false.It later became clear that his actions were part of a deliberate and well-organized fraud scheme aimed at exploiting victims for personal gain.",Anonymous,6 days ago,1,0x99825035bDc21a67f1cB14F6FF9F0d528c500d92,Ethereum,,MikhailAvramenkoScammer.com
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112879,Ransomware Attacks: Report and Fight Back with Chainabuse,"In 2025, I became a victim of online fraud organized by a man named Mikhail Avramenko, who falsely claimed to be a professional cryptocurrency consultant. He contacted me through a messaging platform and gradually gained my trust by presenting himself as knowledgeable, reliable, and supportive.From the start, his behavior was carefully calculated. He used fake documents, manipulated screenshots, and fabricated investment results to create the illusion of legitimacy. Whenever I expressed doubt, he responded with convincing explanations and emotional pressure.Mikhail was a ruthless and inventive scammer who showed no regard for honesty or ethics. He constantly adjusted his methods and invented new stories in order to keep me involved and dependent on his instructions.Under his influence, I transferred approximately $21,000 in cryptocurrency to a wallet he controlled. After receiving the money, he continued to demand additional payments, claiming they were required for “verification” and “security purposes.”When I refused to comply, he immediately stopped communicating and erased his online presence. All his promises proved to be false.It later became clear that his actions were part of a deliberate and well-organized fraud scheme aimed at exploiting victims for personal gain.",Anonymous,6 days ago,1,0x99825035bDc21a67f1cB14F6FF9F0d528c500d92,Ethereum,,MikhailAvramenkoScammer.com
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112881,Ransomware Attacks: Report and Fight Back with Chainabuse,"In 2025, I became a victim of online fraud organized by a man named Mikhail Avramenko, who falsely claimed to be a professional cryptocurrency consultant. He contacted me through a messaging platform and gradually gained my trust by presenting himself as knowledgeable, reliable, and supportive.From the start, his behavior was carefully calculated. He used fake documents, manipulated screenshots, and fabricated investment results to create the illusion of legitimacy. Whenever I expressed doubt, he responded with convincing explanations and emotional pressure.Mikhail was a ruthless and inventive scammer who showed no regard for honesty or ethics. He constantly adjusted his methods and invented new stories in order to keep me involved and dependent on his instructions.Under his influence, I transferred approximately $21,000 in cryptocurrency to a wallet he controlled. After receiving the money, he continued to demand additional payments, claiming they were required for “verification” and “security purposes.”When I refused to comply, he immediately stopped communicating and erased his online presence. All his promises proved to be false.It later became clear that his actions were part of a deliberate and well-organized fraud scheme aimed at exploiting victims for personal gain.",Anonymous,6 days ago,1,0x99825035bDc21a67f1cB14F6FF9F0d528c500d92,Ethereum,,MikhailAvramenkoScammer.com
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112883,Ransomware Attacks: Report and Fight Back with Chainabuse,"In 2025, I became a victim of online fraud organized by a man named Mikhail Avramenko, who falsely claimed to be a professional cryptocurrency consultant. He contacted me through a messaging platform and gradually gained my trust by presenting himself as knowledgeable, reliable, and supportive.From the start, his behavior was carefully calculated. He used fake documents, manipulated screenshots, and fabricated investment results to create the illusion of legitimacy. Whenever I expressed doubt, he responded with convincing explanations and emotional pressure.Mikhail was a ruthless and inventive scammer who showed no regard for honesty or ethics. He constantly adjusted his methods and invented new stories in order to keep me involved and dependent on his instructions.Under his influence, I transferred approximately $21,000 in cryptocurrency to a wallet he controlled. After receiving the money, he continued to demand additional payments, claiming they were required for “verification” and “security purposes.”When I refused to comply, he immediately stopped communicating and erased his online presence. All his promises proved to be false.It later became clear that his actions were part of a deliberate and well-organized fraud scheme aimed at exploiting victims for personal gain.",Anonymous,6 days ago,1,0x99825035bDc21a67f1cB14F6FF9F0d528c500d92,Ethereum,,MikhailAvramenkoScammer.com
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112886,Fake Return Scams: Secure Your Crypto Investments,"The balance of evidence corroborates the notion that Mr. Daniel Woolley was a victim of an elaborate scam for the total amount of 0.011673 BTC and 1.405781 ETH in September 2025. ● This analysis underscores the interconnected nature of the scam, revealing a network of digital and fi nancial infrastructures designed to obscure The Entity Under Investigation's identities and launder illicit funds. ● The psychological manipulation employed in this scheme, including trust-building and the illusion of security, demonstrates the sophistication of The Entity Under Investigation and underscores the importance of raising awareness about such tactics to prevent future victimization. ● Payback (Clone)’s scheme left Mr. Woolley with no viable option to pursue restitution through conventional means, necessitating this forensic investigation.",Anonymous,6 days ago,1,bc1q8m50g2mgyepsjyh8ccquaqsxlcqwk5wtlqnj0r,Bitcoin,,
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112886,Fake Return Scams: Secure Your Crypto Investments,"The balance of evidence corroborates the notion that Mr. Daniel Woolley was a victim of an elaborate scam for the total amount of 0.011673 BTC and 1.405781 ETH in September 2025. ● This analysis underscores the interconnected nature of the scam, revealing a network of digital and fi nancial infrastructures designed to obscure The Entity Under Investigation's identities and launder illicit funds. ● The psychological manipulation employed in this scheme, including trust-building and the illusion of security, demonstrates the sophistication of The Entity Under Investigation and underscores the importance of raising awareness about such tactics to prevent future victimization. ● Payback (Clone)’s scheme left Mr. Woolley with no viable option to pursue restitution through conventional means, necessitating this forensic investigation.",Anonymous,6 days ago,1,0x7830c87c02e56aff27fa8ab1241711331fa86f43,Ethereum,,
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112889,Contract Exploit Scams: Stay Alert with Chainabuse,"Staked ETH from metamask many times so far. In the last time, it errored out as ""not possible to stake from your region"" and after that the hack happened, and lost $3000 ETH.",Anonymous,6 days ago,1,0x650352013Ba6ec6797840769fB6F393102Dc688F,Ethereum,,
https://chainabuse.com/chain/ETH?page=5,2026-02-10T11:25:57.112891,Contract Exploit Scams: Stay Alert with Chainabuse,"Staked ETH from metamask many times so far. In the last time, it errored out as ""not possible to stake from your region"" and after that the hack happened, and lost $3000 ETH.",Anonymous,6 days ago,1,0x650352013Ba6ec6797840769fB6F393102Dc688F,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.208996,Romance Scams: Stay Secure with Chainabuse,"I was a victim of a romance scam.The scammer’s name is Cheng Yu Lee (承宇 李), and he used the name Alex on the Bumble app.His Instagram account name is elenawilson1046.He claimed to be 43 years old and said that he worked as a Technical Program Manager at Coinbase.The phone number he used was +1 (407) 616-4312.",Anonymous,"Jan 30, 2026",1,0xaD8A88866AeaEDe608275E21287E3BF78b1F6e0b,Ethereum,Crypto.com,https://dcoinen.cc/main.html#/
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.208996,Romance Scams: Stay Secure with Chainabuse,"I was a victim of a romance scam.The scammer’s name is Cheng Yu Lee (承宇 李), and he used the name Alex on the Bumble app.His Instagram account name is elenawilson1046.He claimed to be 43 years old and said that he worked as a Technical Program Manager at Coinbase.The phone number he used was +1 (407) 616-4312.",Anonymous,"Jan 30, 2026",1,0xaD8A88866AeaEDe608275E21287E3BF78b1F6e0b,Ethereum,Crypto.com,https://dcoinen.cc/main.html#/
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209012,Pig Butchering Scams: Learn and Report on Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 30, 2026",0,address-1,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209012,Pig Butchering Scams: Learn and Report on Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 30, 2026",0,address-2,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209012,Pig Butchering Scams: Learn and Report on Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 30, 2026",0,address-3,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209015,Contract Exploit Scams: Stay Alert with Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 29, 2026",0,address-1,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209015,Contract Exploit Scams: Stay Alert with Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 29, 2026",0,address-2,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209015,Contract Exploit Scams: Stay Alert with Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 29, 2026",0,address-3,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209018,Contract Exploit Scams: Stay Alert with Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 29, 2026",0,address-1,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209018,Contract Exploit Scams: Stay Alert with Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 29, 2026",0,address-2,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209018,Contract Exploit Scams: Stay Alert with Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 29, 2026",0,address-3,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209021,Contract Exploit Scams: Stay Alert with Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 29, 2026",0,address-1,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209021,Contract Exploit Scams: Stay Alert with Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 29, 2026",0,address-2,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209021,Contract Exploit Scams: Stay Alert with Chainabuse,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Fusce pellentesque vulputate iaculis. Integer lacus sapien, auctor quis nisi non, pulvinar accumsan ligula. Vivamus quis odio ut est iaculis lobortis ut eu leo. Nam mattis varius gravida. Vivamus aliquet vestibulum ex et rutrum. Mauris eu tempor mi, ac porttitor magna. Etiam id fermentum orci, et malesuada lacus. Morbi facilisis malesuada hendrerit. Fusce eu magna auctor, fringilla libero eget, sodales elit.",Anonymous,"Jan 29, 2026",0,address-3,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209024,Ransomware Attacks: Report and Fight Back with Chainabuse,IGOR BORONA IS SCAMEEEEEEEEEEEEEEEEEEEER !!!!!!!!!!!!,Anonymous,"Jan 29, 2026",1,0xec116BBa8f3D9C4C4C2eD3007d72a305823656a9,Ethereum,,igorborona.us
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209026,Phishing Scams: Stay Protected on Chainabuse,"In the summer of 2025, I was contacted online by a man named Igor Borona, who presented himself as a private investment advisor specializing in cryptocurrency trading. He approached me through a professional networking platform and claimed to work with high-net-worth clients.From the beginning, Igor appeared knowledgeable and trustworthy. He shared detailed explanations about market trends, sent screenshots of trading dashboards, and showed examples of successful investments. Over time, he built my confidence and encouraged me to invest a larger amount, promising high returns with minimal risk.After several weeks of communication, I agreed to participate and transferred approximately $84,000 in cryptocurrency to a wallet address he provided through Atomic Wallet. He assured me that the funds would be actively managed on my behalf.For a short period, he continued to send updates showing that my “portfolio” was growing. He claimed that my investment had already generated significant profit. Later, he informed me that additional payments were required to unlock the funds, including “liquidity fees” and “regulatory charges.”He demanded an extra payment, stating that without it, my account would be permanently frozen. When I expressed concerns and refused to send more money, he became evasive and eventually stopped responding altogether.Soon after, all communication channels were cut off, and the investment platform was no longer accessible. Only then did I realize that I had fallen victim to a sophisticated online scam.",Anonymous,"Jan 29, 2026",1,0xec116BBa8f3D9C4C4C2eD3007d72a305823656a9,Ethereum,,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209028,Sextortion Scams: Learn and Report on Chainabuse,"In early autumn of 2025, I met a man named Igor Borona online. He contacted me through social media, introducing himself as a financial consultant for a large investment company. His profile looked convincing: photos from conferences, posts about cryptocurrency, and positive “client” reviews.We communicated for several weeks. Igor shared stories about helping people earn money, showed screenshots of supposed profits, and talked about successful investment cases. Over time, he suggested that I try investing a small amount first, claiming it was “low risk.”Trusting him, I transferred about $17,000 in cryptocurrency to the wallet he provided in Atomic Wallet. At first, everything seemed legitimate. He sent me reports, growth charts, and messages showing that my balance was increasing.A few weeks later, Igor informed me that in order to withdraw my profits, I had to pay a “service fee” and a “tax charge” of approximately $4,800. He insisted that without this payment, my funds would be frozen.I began to feel suspicious, but he applied psychological pressure, warning me that I would lose everything if I did not comply. When I refused to send more money, Igor stopped responding. His profile disappeared, and access to the “investment platform” was blocked.That was when I realized I had become a victim of a carefully planned online fraud scheme.",Anonymous,"Jan 29, 2026",1,0xec116BBa8f3D9C4C4C2eD3007d72a305823656a9,Ethereum,,igorborona.com
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209031,Pig Butchering Scams: Learn and Report on Chainabuse,They contact me on Twitter. She presents herself as being of Ukrainian origin living in London. She travels between London and Chicago. She owns a clothing boutique. She immediately brought up the subject of cryptocurrencies.,Anonymous,"Jan 29, 2026",1,0x687153f91E4131C8A08E5Cd1B505A9222581Ef89,Ethereum,,https://wmdxfch.com/#/
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209033,Fake Return Scams: Secure Your Crypto Investments,I commented on a post of a supposed celebrity on instagram. And received a DM that I could get set up on a job to receive money. But that I had to contact them via telegram. I sent you all my conversations on there so you have the rest of the info there. I couldn’t get a contact from instagram because all the messages are deleted and can’t find the post .second time this happened to me. the first time was late November of 2025 making a claim following being down with this one.,Anonymous,"Jan 29, 2026",1,0x61A828cc33D4e6e1B978218d6ddbE59b9Db6399B,Ethereum,cashapp,
https://chainabuse.com/chain/ETH?page=9,2026-02-10T11:25:57.209036,Fake Return Scams: Secure Your Crypto Investments,"I was introduced to an investment group through a WhatsApp chat consisting of approximately 124 members. The group regularly discussed options trading and cryptocurrency futures trading. Over a period of approximately three months, an AI-based trading system called Trivora AILegacyX was promoted within the group and represented as capable of predicting long or short positions in stock options and crypto futures markets.Before participating in futures trading, I was instructed to download an application called PrairieVault Pro, which was represented as a crypto wallet and trading platform used to deposit funds, execute trades, and withdraw profits. Thereafter, Oakstone Society drafted a three-party agreement between Oakstone Society, PrairieVault Pro, and myself.Based on a reasonable and plain-language interpretation of the agreement, any service fees or compensation owed to Oakstone Society were to be paid from profits generated through trading on PrairieVault Pro prior to withdrawal of remaining funds. However, when I attempted to withdraw my funds, I was informed that my funds were restricted and that I must send additional funds directly as compensation before withdrawals would be permitted.This requirement contradicts prior representations that PrairieVault Pro is a non-custodial, decentralized platform, as such a platform should not be able to restrict withdrawals or enforce off-chain agreements. It also contradicts the original understanding that fees would be satisfied from trading profits already generated, rather than requiring separate external payments as a condition of withdrawal. As a result, I am currently unable to access or withdraw my funds despite fulfilling my obligations under the agreement and despite representations that users retain control of their assets.",Anonymous,"Jan 29, 2026",1,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,Ethereum,,https://oakstonesociety.com/
